17
944 811
415 420 -334
128 639 -753
577 634 -633
872 769 804
54 535 479
16 788 -253
662 111 31
141 582 349
702 842 563
545 391 -818
512 666 -883
91 520 -738
770 406 -182
675 892 167
366 923 929
673 484 -528
496 807 65
641 502 -147
286 305 -611
61 857 241
329 315 594
5 306 -330
456 286 -828
382 748 472
163 720 -205
685 505 99
617 902 -590
185 270 440
285 802 924
227 472 -561
673 448 -599
760 709 -400
339 570 -295
465 167 516
242 251 384
728 304 52
295 196 785
925 320 -359
119 282 508
761 464 -674
532 824 -579
94 307 -291
555 561 -162
508 549 -872
38 423 251
146 631 598
416 894 -239
820 236 619
434 838 948
481 397 426
445 21 495
416 166 438
523 604 -586
640 473 473
851 172 204
650 291 -541
123 114 511
272 938 -878
100 152 -256
258 608 537
562 902 -146
572 467 -50
910 167 -893
504 845 22
349 560 424
838 453 211
784 774 84
865 507 -369
272 597 475
350 26 -453
861 367 515
135 663 -317
269 449 210
414 267 -475
144 123 -823
127 32 414
890 680 -451
801 29 736
832 888 483
206 445 -675
524 421 614
936 392 511
676 468 580
481 336 926
328 765 -809
115 712 -294
831 66 580
263 32 60
869 30 -865
559 433 -35
223 358 -674
316 807 601
119 82 -353
659 188 -895
410 803 879
541 336 423
731 161 736
125 360 -489
94 10 397
481 882 -185
895 506 195
854 24 -598
24 717 77
916 740 285
852 812 -343
299 276 841
120 742 -423
359 731 566
857 137 486
894 621 995
7 655 325
894 785 846
595 355 699
634 346 330
407 787 533
756 477 565
663 719 421
802 911 315
865 551 57
342 668 482
330 492 170
75 91 109
336 745 -56
752 67 92
708 234 -353
231 610 -988
457 132 -634
72 797 -903
477 755 554
332 853 175
402 259 436
322 875 734
714 867 537
114 546 862
171 408 -270
405 272 -351
127 257 -99
882 103 -85
336 671 -69
733 861 332
153 807 182
556 268 579
294 675 16
18 396 348
692 91 954
160 486 -586
291 160 -50
830 54 -93
606 899 -641
40 667 -220
31 184 -637
108 931 -388
220 350 -926
138 311 788
573 720 -884
795 886 -59
786 123 278
492 750 710
89 415 -671
407 586 -733
756 58 -220
74 369 -217
800 17 -96
730 817 -903
48 392 162
510 870 -332
393 112 750
276 68 -768
238 724 -328
631 123 560
454 889 825
76 73 806
846 438 -422
69 130 -997
554 292 126
640 169 52
55 801 -74
721 874 366
765 582 921
1 786 -349
45 845 356
89 15 -204
120 728 -316
261 529 227
522 162 -93
449 265 140
120 121 904
733 126 -268
846 228 553
112 139 -943
197 765 -813
78 494 -998
124 140 -905
392 357 367
507 426 884
272 621 -999
785 642 -175
507 140 612
13 804 -268
365 217 713
151 88 117
682 102 -847
149 712 78
467 323 788
913 653 630
66 431 922
493 96 -241
714 407 255
654 554 529
365 927 -46
605 531 -704
343 82 -628
514 253 -878
364 807 -513
823 669 -484
499 346 708
727 434 582
764 249 914
571 365 87
237 312 -429
722 30 773
595 201 150
763 748 763
844 76 535
900 109 305
290 814 528
608 647 971
414 583 -248
13 88 117
637 111 -555
533 475 -99
288 508 -16
359 124 -194
147 585 -756
299 889 -195
786 555 589
291 684 940
274 894 938
283 462 10
58 942 477
209 327 566
9 467 772
870 871 110
133 420 -302
593 599 -104
781 896 934
159 595 -446
395 45 967
410 669 -407
922 248 -129
42 863 145
580 674 -123
595 904 790
162 454 -405
82 498 145
536 743 -530
492 440 -72
254 361 766
585 480 928
456 806 642
235 908 -335
856 574 -459
256 284 -590
616 285 931
286 690 43
560 844 -114
662 884 -961
506 244 584
248 441 767
426 636 782
236 742 -541
915 875 -94
22 372 185
623 919 170
762 336 39
185 117 -286
889 482 795
157 405 -192
236 718 91
384 94 176
554 935 -394
318 337 -289
883 319 -329
834 852 990
798 70 -570
222 552 -395
606 601 -279
150 601 232
557 914 -995
938 892
604 891 -135
40 294 -748
905 740 -210
159 458 -99
664 348 934
629 568 -662
74 362 -80
90 18 714
657 385 286
320 697 883
893 931 323
550 248 -404
432 814 -498
802 365 555
459 152 64
115 831 -374
932 295 924
201 321 434
761 259 716
388 681 989
94 657 282
319 77 -188
100 771 -181
855 285 173
927 12 289
435 790 -664
909 824 947
60 686 962
440 188 -909
119 414 -979
928 418 -865
418 343 917
485 529 -351
461 52 529
384 574 71
616 640 -145
303 922 592
621 517 -804
720 688 788
483 322 906
846 290 464
766 524 751
122 691 -552
8 488 -286
454 534 1000
752 694 -891
436 185 -79
221 604 -901
143 324 992
479 895 950
915 278 499
178 901 -439
750 837 661
419 302 -523
387 910 505
689 692 479
277 575 -641
256 177 327
881 340 -722
699 311 728
46 583 746
6 334 761
756 417 290
291 529 848
138 16 291
239 922 -85
221 691 152
741 546 302
10 38 505
7 438 -665
654 814 496
886 359 -325
316 625 416
614 658 30
806 538 -153
409 308 496
207 913 -50
512 380 222
664 326 431
247 18 462
816 158 187
764 771 52
231 745 5
763 744 612
635 91 -924
128 548 -871
592 118 525
423 66 -439
543 907 19
425 449 994
393 511 -572
612 170 859
555 673 -265
889 384 -714
245 558 106
329 406 -957
820 92 571
451 713 -908
99 413 532
15 740 -83
211 935 -799
751 636 234
468 843 -928
582 184 754
404 751 380
761 711 -272
821 694 269
294 26 -472
762 863 -683
491 299 -717
592 770 26
157 98 -988
175 403 376
229 475 -98
187 549 -542
675 90 -444
910 197 154
802 201 862
491 846 -16
813 459 -338
447 417 -904
359 903 41
924 555 874
22 285 373
663 560 -75
530 247 584
803 914 -980
661 251 39
416 13 -434
551 886 460
502 591 -263
147 849 187
703 425 784
273 178 -392
670 650 777
462 734 536
318 442 438
233 623 932
297 857 717
526 821 409
331 708 82
25 35 -80
631 927 59
589 316 -348
310 749 -162
405 342 -284
356 495 281
286 656 -731
899 236 -322
250 204 -692
319 491 -882
709 25 12
359 64 -518
893 550 657
42 551 -886
757 127 162
849 492 853
384 158 751
919 198 -389
399 281 -13
126 771 454
585 265 577
472 657 898
78 565 822
492 246 62
103 289 -124
163 334 994
29 256 708
739 499 -818
799 127 -273
464 55 492
507 287 428
70 830 371
203 350 -127
277 752 259
293 132 318
423 605 -644
692 299 -481
368 283 394
565 28 588
99 160 -981
460 599 -273
355 211 957
834 634 128
12 427 -752
485 25 -896
370 15 -622
290 162 149
187 353 -821
145 867 -993
253 728 -887
862 721 751
596 732 -717
222 826 405
746 70 -465
507 918 -687
404 99 488
474 491 301
122 27 900
220 210 606
161 705 19
207 756 -64
664 28 -274
607 388 -34
189 880 -639
379 41 -247
542 181 -981
934 775 -584
221 711 540
269 34 46
362 888 131
205 51 -553
353 511 -630
616 827 754
166 533 -419
315 923 225
741 747 -561
435 500 -39
443 279 282
569 351 -731
555 142 -782
628 571 -302
525 764 -863
63 774 -6
632 551 285
613 804 903
799 211 44
659 46 375
410 11 -588
217 89 -339
756 25 -757
767 178 344
849 244 -486
179 907 -45
739 242 243
451 625 -170
586 400 -643
930 677 93
666 402 822
82 70 11
545 35 -122
848 109 753
71 584 964
838 676 -599
601 32 -960
156 335 -686
350 847 205
399 453 599
504 483 -81
315 924 -401
116 213 -423
298 258 930
40 316 869
170 52 -227
734 299 663
25 320 -865
231 4 -993
83 408 422
316 287 817
536 851 1000
902 858 -978
434 429 -243
40 457 974
148 644 251
583 181 -68
561 441 961
11 665 320
249 234 -780
192 489 -383
256 755 -569
370 836 -64
66 656 58
857 634 860
227 875 -29
74 103 -908
329 493 550
171 38 -277
20 398 981
28 71 -757
276 773 152
879 341 444
681 905 749
400 788 -343
666 182 -74
925 318 -576
767 159 46
518 49 720
181 719 406
828 217 518
377 396 199
355 364 -196
242 812 -418
554 837 248
926 464 366
122 721 -912
509 54 101
269 764 886
408 826 320
515 778 394
844 65 841
61 159 661
537 426 279
30 727 -78
444 153 -560
140 392 -824
303 780 762
85 128 934
509 849 -470
883 228 -8
138 440 423
238 415 275
230 243 22
271 334 607
623 316 532
804 135 -15
903 506 910
149 927 -740
383 545 766
741 140 -191
324 601 748
314 41 473
276 796 -597
328 544 -484
547 26 283
894 585 662
712 422 45
104 192 -416
530 52 -112
443 404 -709
39 465 373
71 89 834
75 315 244
755 498 988
6 791 -791
352 735 746
407 73 556
84 397 1000
244 219 138
14 225 82
826 483 419
274 139 -594
413 891 885
165 471 -934
28 66 644
410 499 547
145 808 875
493 169 -652
857 462 -44
73 795 890
99 790 466
20 241 -930
396 783 674
336 354 -340
777 201 762
301 62 -463
566 658 730
500 528 -297
341 183 -268
221 357 -776
1 848 936
840 298 -327
4 684 -864
136 805 -774
669 132 -443
748 454 -150
849 521 -133
429 541 24
855 335 863
811 53 350
900 925 708
340 576 530
750 176 999
380 165 -512
324 149 -188
220 851 620
107 20 -475
142 355 -457
582 496 647
145 517 -41
90 97 -377
453 760 453
582 578 520
622 799 612
763 647 -599
560 534 -572
901 191 -592
659 147 -835
457 830 719
441 11 289
412 372 138
646 510 385
616 293 -508
263 626 -439
803 170 537
580 614 171
765 331 -784
795 913 -349
494 810 -249
878 859 55
855 204 -293
143 543 909
178 447 525
407 721 -327
700 285 698
915 708 -281
260 408 -29
417 198 467
809 829 955
793 341 -552
356 468 -83
598 802 430
506 268 -119
657 399 -163
364 135 694
199 933 989
839 464 -879
404 311 -826
376 301 283
506 287 941
270 631 -264
307 655 -873
56 813 -860
134 566 584
129 495 462
273 564 107
50 308 64
670 141 -375
37 376 -595
523 564 -205
71 879 -921
397 72 -978
830 603 -357
42 61 990
590 542 927
394 135 860
315 327 -41
439 579 558
524 155 11
572 432 -407
4 353 -835
392 567 -122
900 492 -864
421 674 -454
281 703 382
53 260 -822
355 294 -41
365 164 917
440 660 967
689 643 -420
788 322 -260
114 424 517
24 492 364
232 64 222
852 183 -24
401 76 807
471 587 193
596 244 -698
373 823 -81
499 606 912
106 109 -631
222 688 -85
895 424 -502
395 269 -409
80 43 -368
384 313 -201
223 798 959
318 694 -945
462 10 -346
533 106 598
505 88 -277
866 38 202
84 919 726
792 313 -797
520 893 261
848 710 829
314 141 925
412 784 990
114 608 878
76 696 -884
833 205 387
857 521 317
618 535 -547
7 807 -96
376 43 -646
45 88 -173
529 727 -175
829 429 -913
129 238 -436
46 50 418
921 238 -728
82 458 -493
867 366 528
84 660 -27
227 763 294
568 323 612
700 323 723
482 801 675
730 754 -147
594 786 647
254 689 -104
174 290 14
626 262 863
778 267 -61
564 546 819
816 643 -802
668 251 -669
558 576 989
614 395 675
793 83 -539
52 411 -271
614 225 472
204 471 -663
253 496 -284
428 87 -837
759 592 -588
658 760 -639
755 84 913
671 203 193
239 904 -993
737 935 641
740 187 819
442 663 -444
49 597 -730
624 501 569
226 892 -163
356 724 613
63 116 -842
209 452 -717
652 645 -548
632 500 70
427 684 731
184 650 -985
247 583 -628
396 212 -632
822 571 214
737 378 -984
283 323 -314
772 30 564
933 123 411
84 441 395
444 561 464
12 298 502
245 573 -728
529 689 -920
865 880 460
195 544 -323
176 205 113
50 203 455
430 593 -854
179 674 -47
691 602 -548
644 84 -268
705 433 -192
674 670 -143
253 785 168
18 716 -931
882 178 -888
922 711 612
463 878 -911
545 879 49
9 162 729
9 274 736
1 511 758
615 647 202
441 419 341
439 118 -606
301 244 716
644 97 835
523 537 -516
695 334 -200
762 760 -180
358 408 919
446 908 -816
5 293 -171
489 751 891
617 480 270
190 66 137
402 176 925
393 196 -261
634 409 203
783 273 671
481 682 666
849 469 -37
170 696 672
827 508 -282
792 100 -531
511 673 946
534 78 -27
451 113 482
767 51 753
370 329 -899
225 129 -373
680 746 -322
694 846 -423
495 159 143
702 516 39
590 636 287
581 234 -384
371 691 688
728 520 852
774 546 -495
230 54 662
520 198 -543
719 340 434
550 700 -452
378 415 -664
40 155 191
838 702 -785
501 71 709
504 609 798
179 636 -12
625 394 79
33 226 -450
149 669 214
34 555 362
124 138 -672
203 585 -557
635 903 71
97 875 816
551 691 11
857 9 -204
772 297 503
501 918 850
108 432 -719
75 559 274
717 874 984
441 263 -270
910 330 -881
143 300 -585
882 275 964
695 489 632
624 778 -737
492 707 34
388 329 -699
604 377 -674
572 12 112
477 372 -626
706 251 -97
485 575 -955
776 511 -425
6 50 -233
132 171 960
195 630 -955
914 908 655
509 206 244
162 503 -409
613 460 30
658 117 -29
558 394 71
805 625 -391
838 593 547
312 338 -343
532 247 125
9 555 -553
532 798 -878
695 895 -216
731 323 848
805 360 413
568 290 -496
18 831 594
504 78 986
830 895 329
247 780 -452
448 873 275
851 663 -358
856 19 550
920 192 50
415 385 -826
32 264 147
63 168 938
738 844 428
254 536 493
248 388 -673
122 898 898
259 515 -951
734 310 768
50 183 -107
440 871 383
908 717 -512
642 556 -289
32 282 -700
183 825 -289
177 353 -238
126 189 -168
128 691 961
140 659 -903
414 501 646
862 514 888
599 877 337
472 462 -152
83 161 -380
788 653 -421
457 234 364
362 436 145
747 797 295
146 886 326
437 831 -499
268 580 326
921 746 -482
863 349 -33
449 763 389
323 37 -516
686 322 415
868 201 -66
399 427 -998
838 221 211
34 617 837
72 573 -128
584 383 -267
747 707 729
254 218 -624
604 230 -971
922 391 -22
754 361 25
141 243 685
354 631 812
87 318 121
538 541 -904
377 634 -319
709 528 -205
607 231 48
819 514 -758
801 213 -94
17 492 768
598 529 727
99 28 254
250 228 537
770 375 790
447 139 641
118 183 -714
834 598 -945
257 560 -71
656 271 925
372 603 494
230 403 -796
144 890 514
760 428 913
851 257 -306
679 724 64
136 839 -334
826 70 410
744 603 54
630 365 -413
147 102 414
518 73 29
100 576 -290
585 132 916
455 179 660
334 461 -817
25 123 -609
584 177 -65
562 495 -794
471 680 -235
386 33 650
655 306 -577
271 413 537
707 412 -176
576 320 -993
9 925 -944
67 486 -542
422 423 129
759 552 935
575 851 209
334 203 -501
546 62 341
566 454 -102
841 461 821
557 39 933
910 31 565
353 552 26
929 784 -139
131 673 -42
111 470 -75
118 52 862
440 336 -582
134 290 -627
239 527 599
898 428 -550
674 457 -245
166 720 173
411 293 542
790 133 -274
860 812 739
108 267 -868
412 171 798
210 545 547
555 525 679
580 635 -45
744 521 -408
55 436 678
895 402 541
800 403 658
198 728 -695
872 449 261
368 733 -115
446 198 -764
786 844 511
480 127 595
293 787 -848
324 786 -561
411 203 761
243 103 -208
834 20 -88
91 452 -60
760 150 -790
347 80 -850
454 241 -370
526 643 146
517 541 798
760 326 -359
544 352 -983
157 676 864
198 40 400
530 338 68
326 607 930
187 128 373
883 254 746
169 292 829
693 590 978
414 11 973
626 361 -358
14 219 859
162 744 -236
580 605 798
459 233 714
307 174 249
407 248 -623
696 323 529
851 794 -724
795 925 -597
893 425 -818
253 367 454
681 852 -874
695 289 501
200 207 -358
512 243 25
900 659 718
133 736 -960
12 857 -960
725 221 587
264 239 -546
63 756 247
215 386 -222
678 362 51
774 883 -304
29 784 -957
877 21 994
826 131 762
727 839 970
793 22 -146
433 689 -703
897 75 482
87 711 -800
431 926 -851
291 336 732
787 368 122
520 55 941
584 428 77
184 652 559
789 538 -82
628 723 -262
815 77 -613
341 882 -555
465 447 684
209 288 39
909 378 -624
27 427 -847
591 801 164
655 635 771
565 356 566
257 457 -851
243 835 -688
747 272 -553
886 883 238
14 804 -307
352 71 490
207 27 -881
374 95 -579
167 586 773
527 515 836
273 555 -68
761 155 -495
99 841 739
408 709 -99
344 260 -141
481 730 -818
491 465 -442
172 931 239
329 356 -994
33 87 -668
696 68 565
742 63 -420
801 838
251 247 -145
113 363 -209
61 334 -562
731 369 987
235 190 359
566 536 -887
9 232 345
223 628 795
673 404 362
181 697 790
550 304 -149
567 503 928
251 629 -868
394 92 -420
634 551 771
555 690 -617
191 625 -139
37 184 261
442 331 -738
342 606 -461
656 664 707
539 144 654
383 649 -445
167 178 29
316 626 507
685 375 -134
618 18 193
85 510 -312
632 442 -898
478 211 708
379 57 524
680 134 -593
404 250 556
386 552 653
551 563 -366
384 337 309
455 374 -207
285 633 -673
129 503 -102
408 196 -130
41 417 147
463 720 365
187 483 846
148 672 950
691 412 607
523 398 -249
278 80 530
325 572 -623
277 705 -841
456 572 425
424 559 -343
219 717 -531
335 178 -77
529 8 -95
502 293 -188
87 695 280
223 440 -801
258 332 -171
772 444 -41
786 768 -966
365 307 693
176 503 635
4 450 281
141 559 629
222 726 562
410 26 909
653 369 502
44 466 383
107 545 114
483 365 -920
1 126 53
12 378 -419
518 103 730
41 699 -763
339 386 -750
716 263 -465
303 657 592
397 515 -115
743 680 400
206 489 -104
538 382 -395
5 794 265
196 78 191
408 695 329
791 264 -549
429 103 -735
50 457 594
722 422 407
299 689 -272
706 548 -793
791 763 592
358 617 -818
164 293 81
586 174 426
438 166 -482
463 713 -480
716 738 121
490 776 646
716 597 794
328 385 25
142 682 -197
90 654 191
377 29 -308
551 25 467
31 69 744
451 117 -857
84 549 -477
54 192 631
504 497 920
490 315 531
507 180 -590
99 345 13
107 179 -300
669 217 -706
454 183 -427
194 256 819
182 146 -286
649 529 -574
282 30 415
735 18 -210
445 239 -979
453 149 190
259 732 -723
735 416 -928
42 31 -863
7 65 -954
40 800 -69
17 586 -142
607 201 -542
638 728 124
547 760 -92
778 20 -997
450 578 -669
397 182 279
49 60 -848
315 221 -770
657 188 -510
50 546 841
40 584 -981
231 409 -517
699 515 925
517 300 689
24 111 -873
165 579 930
4 338 -460
109 801 -537
338 591 670
22 14 939
437 550 -220
556 764 717
509 593 -972
602 178 627
425 355 -872
395 538 -290
268 724 -588
666 314 93
34 153 -172
475 458 744
17 262 -573
92 286 -110
152 228 -46
73 625 197
216 797 -889
418 654 -467
192 499 -236
149 658 -984
502 360 -786
435 524 -598
174 262 222
298 586 -484
181 466 -616
317 52 985
583 286 660
795 623 -248
320 324 -521
73 574 685
69 455 681
246 524 -367
734 434 -858
587 390 -594
467 676 -390
521 163 131
48 393 -813
105 381 -654
268 193 -823
401 642 815
699 520 -4
101 1 660
204 13 366
517 642 193
734 317 -595
413 648 -329
552 198 618
315 91 327
578 728 440
630 670 -621
498 781 188
196 111 -705
453 761 -463
89 165 -54
68 65 -321
35 70 -273
750 324 -254
742 749 -856
590 207 -273
5 672 -148
443 679 822
12 477 854
223 727 76
215 495 -909
62 72 -146
771 247 -918
490 293 495
95 221 -653
437 195 993
335 622 -166
343 464 162
410 65 -14
783 223 -70
553 667 214
52 576 622
494 185 30
390 595 -205
15 596 -78
131 14 457
29 509 -478
800 462 -28
550 422 445
754 130 28
685 585 96
143 79 504
659 429 -35
87 615 114
310 761 -398
334 218 640
230 330 -223
329 385 909
244 766 747
177 64 899
249 163 184
416 139 -905
255 301 -499
403 121 616
179 268 90
172 340 -148
634 416 -934
6 196 -653
259 109 488
155 231 -473
356 238 -479
349 462 975
591 244 861
693 635 689
238 67 597
634 350 -965
796 731 -459
495 421 -39
133 416 -512
113 277 536
523 338 -328
203 794 -685
340 727 -380
205 763 973
650 205 571
304 788 840
299 723 -798
678 431 -234
422 683 -544
607 605 605
334 646 -883
573 584 610
399 595 14
246 783 -130
9 18 640
486 717 784
763 556 239
313 651 -539
34 153 -81
9 343 -643
385 524 647
262 166 449
409 156 406
311 421 497
185 449 974
501 18 -346
89 253 -655
128 395 414
623 142 -992
56 333 -620
283 502 -203
693 761 479
666 6 -81
501 630 238
105 634 -323
341 572 -800
37 608 446
152 577 -673
449 335 814
654 247 -464
356 8 -171
571 456 -493
468 11 -828
638 597 -441
571 150 359
621 31 792
643 556 -311
393 800 -399
88 295 794
461 739 627
357 628 -588
87 66 -573
537 336 -375
36 290 231
46 377 685
616 72 -517
390 71 -832
405 713 -610
11 88 -797
386 371 -152
470 206 904
344 388 -984
156 571 838
497 774 155
732 442 -768
255 394 -643
715 21 -454
468 644 -937
128 706 749
143 602 17
749 778 678
511 520 -36
516 228 -1000
439 262 57
165 509 -318
623 161 449
222 277 342
359 113 492
568 188 69
593 53 -31
56 293 350
172 651 808
31 300 -548
200 538 -869
681 696 -827
305 717 137
44 503 -189
126 484 -2
478 72 385
506 782 -799
500 565 -462
713 797 500
95 289 135
640 721 -823
147 94 847
693 561 573
625 740 -619
667 720 846
332 81 -351
340 267 540
670 136 -978
541 73 -608
366 500 -247
15 56 -49
687 154 -474
693 291 524
307 593 -513
448 458 102
766 606 -550
222 106 435
620 609 -665
579 409 -466
120 243 -987
720 209 -410
50 416 -580
205 211 429
447 731 -625
293 476 -365
768 397 -716
732 515 -263
767 76 550
460 632 -10
396 455 -778
515 413 730
243 460 548
134 548 -743
55 119 505
108 675 240
283 347 -37
26 309 -598
10 642 796
57 244 -186
370 579 -261
747 38 704
246 596 -952
446 7 613
73 629 -915
661 123 -572
40 537 190
594 86 -758
409 267 -686
362 158 725
247 72 -744
140 402 716
81 581 -59
599 578 -568
485 635 575
12 761 862
150 247 -724
10 165 -372
616 629 -271
9 156 290
266 265 207
43 521 -825
79 437 -48
272 128 865
771 252 -681
393 120 -456
344 231 -506
657 115 265
155 560 68
483 740 830
643 62 527
640 125 -261
358 191 -721
43 254 -705
106 222 -9
645 322 -370
7 445 -567
2 789 79
326 483 113
248 210 529
643 32 583
750 1 524
181 691 -330
71 167 -955
470 106 844
130 605 724
625 592 759
631 398 -567
268 290 -65
654 206 91
525 263 -480
778 758 193
51 300 -519
178 688 -984
625 445 269
264 722 158
519 379 -962
589 774 586
757 426 699
727 758 780
276 25 826
587 455 -522
476 472 -844
555 465 -188
395 352 265
523 474 975
311 622 774
715 264 -670
316 577 -997
799 42 -613
483 434 734
253 482 -852
432 313 -108
535 332 -853
574 160 -568
671 457 -502
221 534 581
566 512 -942
667 23 -534
187 490 -130
183 279 19
5 795 -291
142 521 358
601 352 -701
393 75 -415
459 795 20
280 429 -130
80 587 -46
664 350 778
159 256 -326
155 30 -333
740 521 -451
73 229 -691
429 168 -935
713 8 -473
111 53 -453
676 124 -468
674 748 291
532 481 701
237 223 -273
764 471 -924
519 422 687
316 299 631
17 44 -87
414 460 856
673 443 925
584 105 -271
622 190 199
478 159 -193
28 691 607
567 796 264
416 735 -144
23 164 -406
476 306 986
632 110 -767
751 636 827
664 778 952
339 590 88
618 246 -933
652 129 -786
654 388 -558
594 541 -409
364 421 -725
447 64 -641
383 782 514
322 709 791
652 32 -593
496 337 -360
283 616 108
692 762 551
784 586 -384
34 159 -937
247 523 -635
577 729 -641
250 728 -799
36 788 -372
470 286 -274
327 320 197
366 64 209
129 714 -212
173 745 591
474 744 -420
21 289 685
467 203 420
406 277 -2
98 743 -705
206 143 -369
465 146 301
284 340 702
247 493 -240
330 389 -108
458 146 -745
637 582 -815
647 190 594
226 610 -651
594 225 -753
721 143 649
347 656 455
253 179 877
148 164 740
692 608 -271
101 530 -745
200 585 658
720 582 869
512 609 -645
171 718 -396
152 112 395
55 244 -222
59 284 143
200 92 815
109 37 386
114 361 -316
372 225 941
631 774 -795
245 469 -748
354 500 144
339 283 865
303 379 210
572 536 462
778 288 -692
553 204 768
642 717 -818
661 755 -80
563 142 -588
652 484 -415
155 201 228
20 89 -130
117 71 867
134 441 520
783 592 -11
713 285 815
643 318 233
73 157 -525
674 660 7
271 498 320
530 525 286
12 477 956
76 597 -157
18 70 -817
243 76 314
734 236 556
603 693 -991
691 557 -233
419 93 432
389 292 448
306 625 -82
50 251 -365
285 782 -676
434 187 -904
334 385 -463
163 66 -771
739 561 -487
407 247 -855
406 664 357
609 547 -756
777 30 -242
131 621 -338
555 113 106
97 287 -63
458 378 299
505 485 715
526 263 590
103 682 249
387 321 -632
90 188 -363
492 487 57
322 466 714
246 759 212
519 306 -847
534 651 -650
150 99 -251
222 695 736
86 324 118
504 9 129
210 185 -79
338 786 -27
410 172 -587
776 219 549
459 102 718
144 620 742
610 290 574
259 8 464
528 482 -560
634 674 -634
628 790 405
152 486 -561
38 782 -853
682 700 -355
179 736 -405
757 49 -913
278 537 -894
473 467 712
347 540 129
129 126 484
586 69 575
221 682 608
379 392 645
366 739 -672
668 570 -958
646 359 655
701 352 -40
378 288 426
396 528 -522
196 747 -758
293 343 -630
756 10 188
381 95 605
545 355 -281
449 193 -226
627 775 -284
427 589 -885
425 434 -67
390 558 881
454 408 6
348 582 887
154 194 -145
556 190 464
35 650 -768
210 323 813
443 127 -214
791 603 707
277 534 -3
664 335 128
759 785 712
700 417 -474
578 787 -534
261 533 569
38 233 751
44 262 595
363 657 160
50 418 -690
453 689 -535
148 594 911
601 749 668
455 563 -939
37 431 595
58 641 61
585 178 -247
479 608 52
458 122 -932
685 682 282
748 232 -789
465 737 -316
121 209 -187
19 748 -335
337 597 -443
127 461 814
216 427 410
283 725 229
493 438 -67
84 675 830
654 119 -91
655 387 261
535 791 79
260 312 283
408 479 409
170 152 147
254 435 172
646 663 726
230 753 27
319 563 -915
358 367 -853
789 539 749
345 216 -201
579 685 110
6 531 314
25 345 526
733 686 764
704 752 -908
790 243 97
189 337 515
596 266 220
415 42 698
191 361 329
750 56 536
118 444 -539
511 590 593
637 502 -710
669 274 -151
748 492 620
596 353 -994
398 210 -194
256 500 -339
566 145 386
410 724 -520
425 697 -55
361 471 688
104 672 -316
648 518 -159
365 623 -834
37 674 -757
346 98 334
118 385 99
386 275 -322
168 328 48
321 222 682
285 307 759
415 536 -227
477 57 -989
497 774 238
740 481 -812
304 608 -725
474 262 926
657 19 -312
322 92 529
484 158 605
156 143 -745
164 482 953
654 350 -904
577 796 -532
602 731 -878
733 113 598
684 415 -428
146 624 271
165 641 565
421 233 184
564 515 -464
622 106 -108
689 122 -598
15 104 -678
52 676 -409
393 247 -702
102 711 570
14 510 -455
313 416 -613
12 283 -10
729 311 421
796 717 -395
53 737 422
487 380 392
45 220 125
510 295 -478
40 429 977
242 519 -662
380 193 -155
651 451 -210
738 490 902
761 172 850
198 306 916
310 256 -314
140 95 516
716 705 -905
330 180 88
571 787 -599
325 233 359
702 6 418
227 502 898
96 65 410
350 47 21
468 619 -576
358 13 499
377 187 203
400 435 -551
94 276 655
637 17 -260
480 423 -63
474 388 156
418 516 -971
227 92 658
462 475 -420
720 527 -372
300 700 969
450 181 350
770 429 -734
657 680 476
315 26 -82
474 54 -356
685 251 -439
697 739 -900
662 395 -341
620 232 -239
592 148 -622
36 157 856
536 703 89
28 588 284
695 622 -758
276 452 534
281 527 532
485 342 -676
493 36 367
346 761 323
590 66 -122
525 634 340
275 754 -683
331 105 12
70 541 825
387 271 -551
981 929
238 444 687
461 269 -893
836 332 759
705 544 -508
331 93 422
182 102 -809
448 942 -156
57 815 225
534 41 604
542 889 126
497 260 -900
870 690 464
78 253 -96
561 116 -193
90 526 -419
909 715 -837
573 773 626
463 78 605
570 449 -408
768 284 -465
58 952 988
883 26 -638
847 527 102
761 99 802
64 861 54
799 93 -787
338 690 411
720 508 -380
15 248 135
936 858 342
650 679 948
344 562 394
597 769 -681
254 562 -152
29 908 -175
775 94 67
188 437 887
146 648 929
701 476 377
537 883 -51
721 694 -491
33 593 830
802 302 -255
499 287 -116
628 391 -675
124 585 -910
689 433 -768
401 563 551
124 11 -527
768 360 -820
825 639 829
591 850 -495
441 945 -625
290 973 -626
745 584 516
6 896 753
783 919 14
781 508 436
576 652 -249
207 869 35
508 609 6
82 182 168
666 191 -162
792 716 566
390 856 -779
208 642 187
884 23 -405
498 519 735
704 355 383
159 678 131
658 858 188
602 813 39
448 76 17
219 703 503
3 199 432
436 149 876
408 261 -905
974 427 9
468 801 437
343 338 -911
233 160 -689
653 939 599
178 611 977
125 340 -336
398 630 -701
287 645 -856
615 253 -214
697 446 973
964 468 868
260 817 -558
132 437 525
492 487 -13
763 516 475
171 936 149
801 486 -603
210 926 -610
245 564 593
189 6 910
263 186 -197
809 161 531
530 90 -45
154 180 -380
658 893 545
63 36 606
747 403 200
285 874 909
689 211 871
611 672 -861
163 573 -639
344 362 -932
777 740 -460
187 531 329
964 310 -719
657 851 388
557 541 624
551 656 868
899 794 145
817 224 -852
80 879 -769
713 783 949
712 839 -557
520 822 -847
746 320 294
848 103 244
213 626 21
491 549 -295
719 28 481
310 256 496
772 871 -532
665 971 -838
